gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Fdxacb1,273.8096854,-0.363445645,0.178657238,-2.034318058,0.041919538,0.096974153
Foxred2,485.3571637,0.251082652,0.123377158,2.035082141,0.041842609,0.096836555
A230056P14Rik,130.1684957,0.393041625,0.1931359,2.03505213,0.041845628,0.096836555
BC029722,264.7158826,0.286268977,0.140642624,2.035435414,0.041807081,0.096764035
Kbtbd4,263.9404258,-0.280042106,0.137576694,-2.035534486,0.041797122,0.096749327
Csnk2a1,9901.773513,-0.105737713,0.051919724,-2.036561555,0.041693999,0.096543923
Map3k11,1131.07517,0.170943112,0.083910957,2.037196543,0.04163035,0.096413176
Trappc3,1641.863726,-0.177854971,0.087299556,-2.037295261,0.041620462,0.096398593
Telo2,627.0819438,0.213418763,0.104683212,2.038710484,0.041478931,0.096103955
Gorasp2,4106.078617,-0.116468545,0.057122053,-2.038941862,0.04145583,0.096067015
Nrd1,4512.533522,0.114190866,0.056003611,2.038991122,0.041450914,0.096063915
Gm43982,155.3254412,0.373458761,0.183154932,2.039031966,0.041446837,0.096062761
Sh3bgrl2,458.0139048,-0.228231329,0.111856492,-2.040394128,0.041311086,0.09580603
Gm28466,52.11397776,0.613138377,0.300486188,2.040487723,0.041301773,0.095792706
Ptpa,3978.799162,-0.115330498,0.056504736,-2.041076658,0.041243208,0.095673408
Celf4,77.28725658,0.496704964,0.243300747,2.041526667,0.041198506,0.09557797
Atp6v0c-ps2,269.8531163,0.30931526,0.151490888,2.04180769,0.041170611,0.095522548
Cxxc1,1286.115171,-0.170981685,0.083737192,-2.041884623,0.041162977,0.095520312
Kbtbd2,3936.695968,-0.128704799,0.0630142,-2.042472945,0.04110464,0.095426184
Rbm12b2,733.1681084,-0.203117469,0.099437671,-2.042661163,0.041085992,0.09539114
Mta2,3540.220415,-0.12280736,0.060105977,-2.043180489,0.041034574,0.095288245
Hnrnph3,808.6354496,0.185087693,0.09058025,2.04335596,0.041017214,0.095264413
Myl12b,81.72209865,-0.567252145,0.277585429,-2.04352277,0.041000716,0.095234335
Dusp28,81.2017597,-0.50115187,0.245216358,-2.043713046,0.040981904,0.095198877
Gm18940,81.7211323,0.502867822,0.246038873,2.043855171,0.040967857,0.09518272
Zfp276,444.4836599,-0.22226007,0.108695638,-2.0447929,0.04087528,0.094975852
Tex12,59.38489137,-0.564804021,0.276129392,-2.045432454,0.040812242,0.094845799
Gm35857,52.73240002,0.608497399,0.297479527,2.045510176,0.040804587,0.094844431
4933424G05Rik,85.78661138,0.46514138,0.227371635,2.045731787,0.040782766,0.094810131
Aga,328.5951154,0.285139132,0.139350444,2.046201827,0.040736518,0.094719019
Lekr1,80.95807755,-0.48610417,0.237511052,-2.046659159,0.040691562,0.094630883
Gtf3c2,1259.908165,0.178947806,0.087430135,2.046752028,0.040682438,0.094617862
Ppargc1b,114.154872,0.449330098,0.219532504,2.046758863,0.040681767,0.094617862
Slc25a15,835.1683158,-0.205424222,0.100343886,-2.047202167,0.040638239,0.094539638
Mrpl37,1113.683141,0.164752481,0.08045473,2.047766241,0.04058291,0.094435474
B4galt2,909.752279,-0.211258744,0.103157501,-2.047924217,0.040567426,0.094407627
Hypk,210.9074045,-0.389440778,0.19015015,-2.048069792,0.040553161,0.094390797
Zfp750,55.20593982,0.659328806,0.321857611,2.048510846,0.04050997,0.094306621
Plcb3,1665.214808,0.152843969,0.074610796,2.048550305,0.040506108,0.094305808
Rnf170,670.7053965,-0.225371424,0.109995213,-2.048920299,0.040469909,0.094237117
Gm26601,244.6341957,0.323112878,0.157695683,2.048964638,0.040465573,0.094235954
Ccdc191,213.6453271,0.32607629,0.159127563,2.049150281,0.040447422,0.09421003
Fastkd1,398.2569989,-0.264369687,0.129003958,-2.049314534,0.040431368,0.09418081
Fancc,623.2545891,-0.19546708,0.095361265,-2.049753428,0.040388498,0.094089113
Txlna,2734.784643,0.138360579,0.067496338,2.049897561,0.040374428,0.094064499
Gm47148,64.81596125,-0.553326647,0.269818497,-2.050736529,0.040292612,0.09389833
Mir124-2hg,516.8353834,-0.254615939,0.124140974,-2.051022564,0.040264749,0.093849695
Mdh2,6935.463422,-0.120872575,0.058920834,-2.051440319,0.040224086,0.093780505
Gm16076,136.0880845,0.426532761,0.207922837,2.051399297,0.040228077,0.093780505
Uap1l1,635.4415662,-0.230375608,0.112292978,-2.05155846,0.040212593,0.09377224
Pgbd1,65.02580785,-0.557022644,0.271513939,-2.051543454,0.040214052,0.09377224
Tigd3,75.80953348,-0.583760801,0.284434368,-2.052356767,0.040135003,0.093620439
6030407O03Rik,82.11939296,0.491453647,0.239276231,2.053917537,0.039983674,0.09332421
Zfp367,1864.675886,0.140995834,0.068640463,2.054121237,0.039963959,0.093286306
Pfas,3118.697321,0.141245404,0.068751089,2.054446069,0.039932538,0.093221067
Cyth2,1987.030524,0.145311423,0.070705256,2.055171451,0.039862448,0.093097924
Gm20300,692.5095374,-0.187554598,0.091217353,-2.056128473,0.039770134,0.092914664
Asb6,557.3742866,0.2204834,0.107195574,2.056833054,0.039702287,0.092777037
Edem2,392.3285992,-0.257386527,0.125140388,-2.056782245,0.039707177,0.092777037
Zfp623,525.2989483,-0.249457299,0.121250822,-2.057365848,0.039651048,0.092692913
Lsg1,1518.755317,-0.160752474,0.078124062,-2.057656383,0.03962313,0.092639291
Iffo2,469.3095068,0.221793538,0.107790229,2.057640472,0.039624659,0.092639291
Gpr22,92.91524301,-0.528949523,0.257065407,-2.057645677,0.039624159,0.092639291
Hdhd5,512.9988586,-0.283939432,0.13794327,-2.058378294,0.039553834,0.092505934
Irf2bp1,1328.515332,0.210282096,0.10205692,2.060439362,0.039356557,0.09208467
Ubr3,6059.444631,0.120396182,0.058430822,2.060490985,0.039351627,0.09208116
Phyh,271.7428264,-0.316811231,0.153685729,-2.061422567,0.039262744,0.091897209
Ccdc112,149.2005046,-0.380997765,0.184788387,-2.061805784,0.03922623,0.09182776
Rmnd5a,4567.710072,0.127394632,0.061751742,2.063012775,0.039111414,0.091574951
Als2,1674.593391,0.159331013,0.07723036,2.063061893,0.039106748,0.091572012
A930005H10Rik,82.25932278,-0.499412551,0.241995302,-2.063728294,0.039043485,0.091439829
Srd5a3,451.9876061,0.228814474,0.110843392,2.064304154,0.038988887,0.091335867
Qk,59884.64248,0.104377918,0.050550703,2.064816348,0.03894038,0.091262054
Filip1l,167.8202947,0.378788891,0.183377347,2.065625314,0.038863872,0.091098654
Dstyk,1781.856153,0.148917746,0.07207019,2.066287685,0.038801324,0.09095998
Phka2,632.9766245,0.206374654,0.099874868,2.066332174,0.038797125,0.090958082
Glrx2,1311.009373,-0.160124578,0.077484386,-2.066539945,0.038777525,0.090920069
Gnal,89.71865996,0.486739787,0.23552409,2.06662421,0.038769578,0.090909377
Gm42636,91.64521848,0.479797441,0.231989817,2.068183194,0.0386228,0.090581028
Asf1b,751.8191389,-0.201964563,0.097651309,-2.068221758,0.038619175,0.09058044
Nrde2,493.4706221,-0.214514473,0.103705111,-2.068504357,0.038592621,0.090539004
Kcnab2,516.5402979,-0.227912688,0.110113618,-2.069795661,0.038471484,0.090320842
Ccni,6273.05412,0.127076191,0.061334699,2.071848278,0.038279593,0.089893919
Gca,176.2513801,0.337926184,0.163087215,2.072058098,0.038260023,0.089855824
Rtel1,1352.13489,-0.161270557,0.077818151,-2.072402835,0.038227889,0.089803926
Nr2c2ap,83.10546655,-0.486429405,0.234659333,-2.072917363,0.038179971,0.089699207
Itga4,879.8068598,-0.182203536,0.087876554,-2.073403277,0.038134764,0.089608684
Gm38245,153.7851631,-0.362085008,0.174567179,-2.074187199,0.038061929,0.089461029
Gm22988,61.91658249,-0.660138108,0.31817656,-2.074754054,0.038009335,0.089345235
Polr3e,771.8047276,0.201831457,0.097261802,2.075135899,0.037973941,0.089269856
Gm24265,105.6409596,-0.430048055,0.207234136,-2.07517962,0.037969891,0.089268151
Mbd4,365.4055045,-0.278938716,0.134391764,-2.075564064,0.037934288,0.089192259
Gm44847,494.8316632,-0.227287845,0.109429357,-2.077028053,0.03779897,0.088913035
Yif1b,378.7048122,-0.240583386,0.115799658,-2.077582878,0.037747795,0.088800438
Usp28,1216.659358,-0.16755853,0.080641359,-2.077823737,0.037725597,0.088763776
Nr2c1,598.2292276,0.214623523,0.103275531,2.078164314,0.037694228,0.088705518
Rdh14,377.8347182,-0.265472737,0.127698127,-2.078908628,0.03762575,0.088559897
Arhgap11a,3797.491661,-0.129415077,0.062183138,-2.08119245,0.037416294,0.088105527
Msrb3,405.0652515,0.241967557,0.116258903,2.081281951,0.037408106,0.088093973
Rae1,1626.554831,-0.164033567,0.078800859,-2.081621565,0.03737705,0.088036284
Mcmbp,3466.864666,0.126803419,0.060910749,2.081790501,0.03736161,0.088015362
Gm10268,79.65442754,-0.504989809,0.242475777,-2.082640238,0.037284029,0.087840307
Ttc7b,1657.202433,0.150443167,0.072234587,2.082702657,0.037278335,0.087834603
Slc33a1,950.076169,0.200552146,0.096287425,2.082848775,0.03726501,0.087826333
Prpf38b,2078.969436,-0.137844838,0.066154206,-2.083689695,0.037188402,0.087661176
Clec11a,100.3578287,-0.488832141,0.234517094,-2.084420083,0.037121973,0.087512271
Hmg20b,840.6120453,-0.215488887,0.103335421,-2.085334196,0.037038975,0.087339622
Gm42659,205.0281643,0.340964527,0.163472403,2.085762004,0.037000187,0.087255821
Yipf3,925.9934793,0.178672155,0.085639069,2.086339304,0.036947899,0.087147825
Six4,149.0425299,-0.418059009,0.200376444,-2.086368047,0.036945297,0.087147825
Aagab,723.1982205,0.265373351,0.127164254,2.086854936,0.036901249,0.087056235
2700078F05Rik,351.6500563,-0.320051801,0.153348457,-2.087088493,0.036880136,0.087018579
Gm37848,320.2180513,0.270532854,0.129584059,2.087701655,0.036824755,0.086900995
Rbmx2,233.8825914,-0.305774781,0.146466583,-2.087676073,0.036827065,0.086900995
Gm43084,54.70637887,-0.682494137,0.326804927,-2.088383869,0.036763221,0.086773227
Gm27152,50.2016901,0.654150602,0.313211565,2.088526339,0.036750382,0.086758179
2610306M01Rik,81.49236068,-0.49733346,0.237909203,-2.090433886,0.036578842,0.086383604
9330179D12Rik,53.48473412,0.630363088,0.301534742,2.09051562,0.036571507,0.086373881
9130604C24Rik,50.35159494,-0.657398007,0.314463612,-2.090537607,0.036569534,0.086373881
Pcgf1,161.8428488,-0.371390386,0.17763063,-2.090801494,0.036545862,0.0863437
Abcf3,1075.280855,-0.171938594,0.082228842,-2.090976727,0.03653015,0.086314176
Pibf1,753.6388895,-0.207110174,0.09903565,-2.091268879,0.036503968,0.086260633
Tmem86a,184.3732998,0.362559959,0.173368695,2.09126544,0.036504276,0.086260633
Kyat3,219.1812963,0.327101662,0.156384928,2.091644424,0.036470335,0.086203195
Gm13443,50.14526559,-0.647152341,0.309344893,-2.09200913,0.036437699,0.086133638
Triqk,233.6763712,-0.330326694,0.157842372,-2.092763112,0.036370306,0.085989475
Nagpa,289.6056662,-0.287820185,0.137440655,-2.094141531,0.036247374,0.085736586
Pemt,108.1383186,-0.451627597,0.215497729,-2.09574179,0.036105103,0.085430178
Maz,4136.575863,0.129897076,0.061963669,2.096342543,0.036051815,0.085311612
Gm49223,119.8032934,0.448450843,0.213875092,2.096788541,0.036012298,0.085225614
Gm47658,59.38997251,0.580211242,0.276702155,2.0968801,0.036004191,0.085221452
Cenpp,324.787161,-0.282424264,0.134628725,-2.097800932,0.035922734,0.085058647
Gm47982,204.1585958,0.333868812,0.159125841,2.098143265,0.035892492,0.084994535
Gm26770,77.04938013,-0.554106833,0.264090773,-2.098168087,0.0358903,0.084994535
Gm42613,55.29169506,0.654338608,0.31178263,2.098701293,0.035843241,0.084907867
Aida,2646.138327,0.149338977,0.07114874,2.0989687,0.03581966,0.084859496
AI837181,641.2648114,0.219440405,0.104540814,2.099088347,0.035809113,0.084841998
Mapkapk2,2067.138875,0.148947951,0.070941543,2.099587132,0.035765176,0.084745377
Heph,55.20758103,0.622609402,0.296517197,2.099741289,0.035751605,0.0847207
Ensa,2343.053057,-0.139865832,0.06660754,-2.099849827,0.035742054,0.084713022
Mmd,727.295797,-0.236941792,0.11278844,-2.100763083,0.035661769,0.084553342
Zfp335os,95.07746387,-0.552956065,0.263161283,-2.101205996,0.035622887,0.084475335
Gm43375,141.0759088,-0.409601675,0.194922648,-2.101354963,0.035609818,0.084451803
Tmem179b,313.6249056,-0.287744728,0.136926909,-2.101447634,0.03560169,0.084445483
A230085B16Rik,93.21309614,-0.47220143,0.22470575,-2.101421213,0.035604007,0.084445483
Trim2,1247.74361,0.162040345,0.077105396,2.101543517,0.035593282,0.084437048
Slc10a1,100.0873172,-0.451274069,0.214735606,-2.101533504,0.03559416,0.084437048
2610507I01Rik,176.6866298,-0.353971244,0.168354131,-2.1025397,0.035506026,0.084272658
C130051F05Rik,109.5554842,0.443658875,0.210997641,2.102672203,0.035494434,0.084260044
Fcho2,3472.22405,-0.127543104,0.060645493,-2.103092871,0.035457652,0.084180172
Rbm26,3345.020556,0.12788166,0.060793115,2.103555005,0.035417282,0.084097065
Rnf103,1041.221442,0.196627613,0.093475094,2.103529455,0.035419513,0.084097065
Grk6,1189.149241,0.163253494,0.077577435,2.104394059,0.035344087,0.083940253
Arhgef7,2752.985615,0.131643049,0.062530637,2.105256809,0.03526896,0.083784067
Fbxl14,1696.068065,0.178347356,0.084704506,2.105523825,0.035245736,0.083736307
Puf60,5489.970908,-0.137477946,0.065277385,-2.106057784,0.035199333,0.083671338
Gm42600,249.5352117,0.330887561,0.157114191,2.106032299,0.035201547,0.083671338
Pnkp,566.2979656,-0.21336688,0.101265133,-2.107012283,0.035116515,0.083495813
Wdr46-ps,70.09516896,0.540523134,0.256449764,2.107715462,0.035055609,0.083365766
Golm1,5376.24811,0.129934072,0.061637735,2.108028032,0.035028565,0.083308832
Gm12961,96.15491406,0.466106716,0.221085559,2.10826396,0.035008163,0.083282508
Primpol,283.9326554,-0.306566098,0.145238466,-2.110777581,0.034791434,0.082824801
Dnajc9,3181.994696,-0.168978002,0.080048444,-2.110946741,0.03477689,0.0827983
Abhd6,707.838721,0.215348606,0.102008525,2.111084407,0.034765057,0.08277747
Wdr78,485.0431314,0.230624766,0.109223321,2.111497464,0.034729576,0.082707659
Ift46,1116.447325,-0.180992572,0.085710116,-2.111682726,0.034713672,0.082677118
Gm37023,192.3367171,0.355391933,0.16827263,2.11200082,0.034686379,0.082619446
Zfp780b,770.9694285,-0.192094545,0.090939141,-2.112341763,0.034657146,0.082557142
Prelid3a,126.7791072,-0.434415068,0.205618063,-2.112728135,0.034624044,0.082492929
Haspin,431.0842856,-0.25960274,0.122870911,-2.112808788,0.034617137,0.082491117
Col12a1,466.8364069,-0.239845338,0.113504169,-2.113097163,0.034592452,0.082439612
Gm43692,54.2385803,0.634995377,0.300282692,2.1146586,0.034459055,0.082165472
Efna2,236.5792827,-0.351096566,0.165977242,-2.115329562,0.034401869,0.082058269
Nutf2,1238.546158,-0.202139719,0.095553169,-2.115468505,0.034390037,0.082037336
Dhx35,998.794175,0.188938565,0.089288718,2.116040739,0.034341343,0.081943023
Pcdh10,3648.015523,0.144325206,0.068201426,2.116161114,0.034331107,0.081925882
Dtl,2525.921998,-0.152855722,0.072227898,-2.11629753,0.034319511,0.081905489
Usp51,708.3966492,0.200834475,0.094893408,2.116421767,0.034308952,0.081887572
Clba1,179.4341398,0.347889921,0.164344053,2.116839117,0.034273504,0.081820419
Nab2,1214.987772,0.184405436,0.087099748,2.1171753,0.034244973,0.081763947
Gm48383,76.92878215,0.516316765,0.243840123,2.117439736,0.034222545,0.081732206
Tbl3,1036.915397,-0.200035652,0.094453455,-2.117822506,0.034190103,0.081669257
Elavl3,134.9997884,0.386831191,0.182639793,2.118000602,0.034175017,0.081640487
Fxyd4,138.5495155,0.379552,0.179182099,2.118247313,0.034154128,0.081597848
Gm45534,58.86438544,0.626313487,0.295672578,2.118267079,0.034152455,0.081597848
Gnb5,415.3971921,0.2799323,0.132097064,2.11914097,0.034078555,0.08143904
Nudt4,8484.674434,0.123764755,0.058396235,2.119396143,0.034057002,0.081402028
Gm17219,59.67991539,0.651002626,0.307162899,2.119405137,0.034056243,0.081402028
Kitl,4714.95686,-0.123432199,0.058214064,-2.120315783,0.033979424,0.081231067
Dock9,267.2736702,0.283931186,0.133906512,2.120368766,0.033974959,0.081227626
Pde8b,122.058173,-0.483352849,0.227954776,-2.120389218,0.033973235,0.081227626
Gm43112,76.28919504,0.548061151,0.258381103,2.121134805,0.03391046,0.081087866
Gm37123,86.5584751,-0.516829726,0.243645304,-2.121238198,0.033901762,0.08107429
Gm48146,206.4971976,-0.323472523,0.152476547,-2.121457553,0.033883316,0.081059063
Mir5117,71.17610436,-0.552555591,0.26040921,-2.121874226,0.033848301,0.080989732
Lrch2,2368.842923,-0.137337063,0.064693264,-2.122895862,0.033762579,0.080813435
4930525G20Rik,55.44061205,-0.638889062,0.300829934,-2.123754952,0.03369064,0.080655626
Bmt2,2684.915626,-0.140365961,0.066086291,-2.12398,0.033671816,0.080617751
Msn,13210.92514,-0.110295362,0.051910943,-2.124703494,0.033611362,0.080488571
Golga3,1841.876396,-0.146416549,0.068910472,-2.124735841,0.033608661,0.080488571
Dpf2,1667.051168,0.150179838,0.070684122,2.124661569,0.033614862,0.080488571
Stc1,572.298958,0.279162199,0.131390702,2.124672402,0.033613958,0.080488571
Kmt5b,2826.855609,0.139791279,0.065786042,2.124938274,0.033591764,0.080461971
Gm45819,96.96458804,0.499088876,0.234801697,2.125576104,0.033538571,0.080363242
Rmdn1,496.297977,-0.249673621,0.117431429,-2.126122643,0.033493049,0.080268495
Arfgef1,4311.989376,0.125113089,0.058835203,2.126500501,0.033461608,0.080203478
Rab21,3696.824552,0.142407117,0.066966972,2.126527631,0.033459351,0.080203478
D730045A05Rik,102.2391306,-0.469106893,0.220602067,-2.126484575,0.033462932,0.080203478
4933407K13Rik,200.903939,0.379123898,0.178272319,2.12665601,0.033448675,0.080190786
Gm14239,93.51837802,0.486460007,0.228683622,2.127218389,0.033401942,0.080093053
Ptbp1,7356.129949,0.139622176,0.065623259,2.127632461,0.033367569,0.080024928
Gm26724,144.8255286,-0.398693514,0.187306091,-2.128566728,0.033290124,0.079846326
Zfp455,125.2334932,-0.412745603,0.193791007,-2.1298491,0.033184074,0.079620421
Zfp637,693.5749691,-0.205625225,0.096541433,-2.129916857,0.033178478,0.079614112
Rexo5,396.163375,-0.261936468,0.122962065,-2.130221767,0.033153309,0.079560828
Ap4m1,415.7349007,-0.243513529,0.114305737,-2.130370142,0.033141067,0.07953856
Pdpk1,2829.067015,0.137034188,0.064309823,2.130843824,0.033102011,0.07946614
Fahd2a,136.1218367,-0.406851522,0.190876201,-2.131494237,0.033048447,0.079367683
Gm49411,135.6827499,0.409907682,0.192310806,2.131485432,0.033049171,0.079367683
Wdr89,393.0803356,-0.29702514,0.139238838,-2.133206119,0.032907821,0.079049446
Mkx,145.3635966,-0.403474639,0.1891112,-2.133531172,0.032881177,0.078992512
Spdya,76.43354982,-0.578236314,0.270997811,-2.133730571,0.032864842,0.078960335
Derl1,2007.216791,-0.156783637,0.073452138,-2.134500658,0.03280182,0.078815973
Slc39a7,154.3950869,0.423856164,0.198555755,2.134695945,0.032785854,0.078784664
A630052C17Rik,127.3660552,-0.410084197,0.192101833,-2.134722975,0.032783645,0.078784664
Bod1l,2871.756596,0.147196324,0.068947457,2.134905788,0.032768706,0.078757557
Gm22543,67.45195104,0.604554813,0.283174018,2.134923318,0.032767274,0.078757557
Slc18a2,476.1560159,0.232937461,0.109088561,2.135306011,0.032736022,0.078693094
9430092D12Rik,59.44831352,0.615415918,0.288164312,2.135642382,0.032708574,0.078634154
Sptlc1,1255.654918,0.165594084,0.077516032,2.13625594,0.032658558,0.078520943
Gosr1,2341.236016,0.14997945,0.070204891,2.13631056,0.032654109,0.078517278
Lypla2,1133.288957,-0.188710299,0.088327339,-2.136487982,0.032639659,0.078489565
Me1,2679.142469,-0.143442774,0.067113097,-2.137329076,0.032571236,0.078346079
2810013P06Rik,244.0590471,-0.300500378,0.140580179,-2.137572871,0.032551426,0.078305446
Dguok,299.2646766,-0.287124345,0.134318771,-2.137633812,0.032546475,0.078300554
Gm29214,75.27629148,0.543219206,0.254025626,2.138442548,0.032480842,0.078156663
Fadd,565.724298,0.230589988,0.107827711,2.138503959,0.032475863,0.078151687
Btd,717.1490668,-0.206666239,0.096631848,-2.138696954,0.03246022,0.078121045
Psmb10,400.4198206,0.273821512,0.128005007,2.139146891,0.032423774,0.078040329
Spata7,278.9160253,-0.279738941,0.130763547,-2.139273122,0.032413555,0.078022729
Fxr2,2375.940865,0.159184391,0.074390929,2.139836052,0.032368019,0.077927093
Lgals1,5693.721107,0.155030445,0.072445651,2.139955164,0.03235839,0.077910901
Gm43099,112.4082415,-0.472522017,0.220795966,-2.140084468,0.032347941,0.077892728
Tpgs2,1540.109011,-0.180606015,0.084380947,-2.140364873,0.032325291,0.07784517
